,Unnamed: 0,english_text
793,48.0,"Raindrops in my face as I watch you fade away I know I won't get you back, but I pray The pain has a mirror and is pointing at me Probably beause I've been blind and is trying to make me see That you and I were never ment to be
 Alone standing in the rain My heart is filled with lonelyness and pain All my dreams has suddenly become my nightmare Every night waking up looking for someone that isn't there Thougtless mind with painful emptyness
 Waking up, alone Thinking that now I'm on my own I whisper in the dark every night Will the angels show me the light My path in life has faded I've been through hell but I made it
 Your face behind the raindrops tears my skin I can't let out the pain within The fallen angel is laughing at me too But in the raindrops, will always be a picture of you"
794,49.0,"You thought I only wanted us to be friends Why did it have to happen again? I thought this was it Something perfect I’ve always wanted This was just too good for my simple mind You are the girl I’ve always wanted to find But now I have to go, leaving you behind I keep ask myself; will there be more I think I’ve never been so in love like this before I wish you could understand how I feel If you only knew my feelings are real Would it even matter? You knowing my mind, would it be better? I’m taking a walk in the rain Hoping it will wash away my pain But my feelings for you are too strong Maybe trying to let them go is wrong After all, I want to have a picture on your face Kept in my heart in a warm place You thought I only wanted us to be friends Why did it have to happen again?"
795,50.0,"Every time I look in the mirror I see you But the image is fake and your face is too I dream about you every night I wish every day I could have you by my side But, where did you go, I feel the lonelyness come over me Why can't you stay with me like it's suppose to be? I love you so badly, my heart doesn't pump anymore Can't say it did ever before Say I love you, I love you even more Don't judge me though I'm poor And if I make mistake don't push me out the door I can't do everything but I try I wanna give you my love till I die When I see your face I get so high Why do I love you, don't ask me why I just wanna die by your side And feel myself go farther and farther from the light...."
796,51.0,"In my head is a picture Sunshine and blue sky and I smile a little Beautiful dream with you in the middle I love you so much I start shaking because of your touch All your beauty in all it’s image So much perfect ness with no limit Kept in my heart and will never be forgotten
 I love you, I really do I don’t think I could live without you Already I miss your laugh and your smile Just thinking of that makes me forget everything else for a while I live in a dream, it must be Why else should girl like you want a man like me?
 Whatever you do, don’t forget my name Maybe I and all the others are all the same But I can say I love you with no shame Baby girl, I love you Thanks for all the nice thing you said about me too I’ve been in difficult times but you helped me through Thanks for all the love you gave me Thanks for showing me who I really be Thanks for having love for me….."
797,52.0,"I love your smell, your face and your eyes But everything is hidden beneath your lies I’ve made my mistakes and I’m forced to pay I can hear your voice in my head every day I’ve been in suffer for too long now It will all go away but I keep asking me how
 I’ve spend so much time in loneliness Waiting to find a true happiness But I let my true love get away"
798,53.0,"The sun is rising; my eyes are filled with light I walk to my window and outside is a beautiful sight I get my clothes and step outside Morning sun is shining bright Tears in my eyes so I dry them clean This day is beautiful and filled with hope and everything between I’m walking on green grass and I’m breathing a fresh air I hear the birds singing and the wind blowing in my hair The sun has gone down, and I’m in my bed Finally my tears has stopped to fled I’m looking forward to see what tomorrow has for me So many things I have to try and see Now I say good night When I reach to the lamp to turn off the light"
799,54.0,"I'm trying to show you how I feel by writing this letter Because I can't find any way to describe it better Every time I felt down I knew you would always be around For my comfort, for my pain We got a friendship I would like to maintain I got something in my hands I will never let go Caring between you and me I would like to grow
 No matter what you’ve done, no matter what you say I will always love you more each passing day If you feel bad you can always come too me I will make you happy and let you see That you can become everything you ever wanted to be I support all the things you will do Just remember when I say I will always love you…."
800,55.0,"When I open my eyes, all I see is you When I close my eyes, I dream about you….
 I care for you, I’ve always do Whatever happens, I will always love you I wish I could say what is inside my heart Wish I had the courage to let the truth out before my heart falls apart My mind is filled with pictures of you Your pain is what I’m ready to go through I can take whatever is going to be on my way Because I know in the end we will together fly away"
801,56.0,"You say it can\'t be the same After all the time I\'ve been playing this game You say it can\'t be as it was You tell me it\'s time for me to get lost I love you whatever you do I\'ve travelled a long road and what do I get Nothing but feeling upset Why did I bother I tried to escape the lost but instead I got another Should I stay or should I leave That decision is pulling on my sleeve......
 Should I disappear, should I?"
802,57.0,"Everything I once knew, is now lost I don\'t know how long I\'ll be paying the cost After all the pain that I\'ve caused I\'m tired of everything that puts me down Tired of people pushing me around And tired of not knowing myself Everything started with good cards in my hands But now I have to pick out who to call my friends I watch everything going wrong I guess I\'m the idiot that drags along"
803,58.0,"My friend, I just wanted to say What ever happens, I’m here for you every day No matter what you do, I’ll follow you all the way You’ve been there for me every time I needed you I know I don’t need to pay you back but I have too You don’t know how much I care for you my friend I’ll stay with you all till the end I will never leave you behind Because a friend like you, is hard to find Every time I thought my future was all black I knew I could depend that you got my back I would never hurt you in any way You are just a perfect friend, I must say
 One day I will pay you back You’ve helped me to keep going the right track If there wasn’t for you I wouldn’t be here I feel like I’m something when you are near Feel like something that is worth to live for I think I’m a failure, but you make me feel I’m more I never had a perfect friend like you before And I’ll never have another friend that compares to you I’ll forgive every mistake you may do
 Even if you wreck my car I won’t ask you why I’ll stand by your side until the day I die I would take a bullet in the head if you would tell me too I have so much respect for you Doggy dogg forever friends I’ll be there for you till our life ends I know I haven’t been as good as I should If you told me too go to hell, I would
 My words are real I’m only writing how I feel Don’t take this in a wrong way Don’t think I’m gay I’m just saying what is need to say One love dawg, straight on I pray our friendship will never be gone"
804,59.0,"As the night came in, my eyes felt warm From the cold you came, and helt me in your arm My thoughts became my dreams All I\'ve learned, nothing is like it seems"
805,60.0,"One thing I just found out I do not want what I’m dreaming about My thoughts have played me bad My mind has played me mad My weakness has played me dead
 Only love I had, is done Only dream I had, is gone I woke up Realized my life is fucked Empty like it was always meant to be And the dark and the pain will stay with me
 I’m sorry for every tear that I’ve caused I’m sorry for every memory I lost I’m sorry for I can’t see I’m sorry, but my dream will die with me
 Even if I die, would it matter? If I stay alive, why would it make it better? What have I done to myself?
 I’ve taken my last breath I’m waiting for my own death"
806,61.0,"Now I lay myself down to sleep I ask to God, his promise to keep And if I won’t get what I want when I wake I pray to God, my dreams to take
 She said she loved me, I knew she could lie Maybe I hoped for something else, I don’t know why But in your arms I want to die Why can’t I find what I’m looking for? Not sure this has ever happened before I got what I wanted, but I want more I thought you could understand, but you don’t You thought I would give up, but I won’t
 I pray for what I want so much Pray for another opportunity to touch…. Pray for you, because I care I can always find the good smell of your hair What can I say? I just love you And my pray to you is, that one do you’ll do to"
807,62.0,"Every time I thought that I didn’t have a home Every time I thought that I was on my own I was right No matter how hard I try to fight You will always be out of my sight How much can I take? How much until I break Don’t push me to the edge of time Don’t rub it in my face that you will never be mine
 You have caused me dead After I lost what I had I’ve lost everything I want Everything I’ve owned is gone"
808,63.0,"I want to say few things to you all To everybody who wants to see me fall To everyone who hates me…
 I don’t care, bring on the word Do you think they really hurt? I’ve heard them to many times before I don’t care no more Nothing to lose and nothing to live for Pointless life and might as well end No one to love and nobody to defend I’m useless, at least I admit it At least I got the balls to say fuck it At least my words are real Fuck this life if I can’t feel
 No one wants me, I’m on my own My mind starts tripping and I’m living in a dead zone I got no home No place to stay Today is a perfect day To die..."
809,64.0,"As I woke up, and the sun rise once again As my eye\'s, filled with sand Blind by the crowd Nobody understands what I\'m talking about My eye\'s were dry, but now ear run\'s out I took a walk down the street If i would fall, would anybody help me back on my feet? I got home, and I took a bath And I cut myself to release the wrath I still felt down, so I cut my neck The water got red, and I couldn\'t take it back I knew it was to late Only thing I could do was wait As I lost my final breath People were waiting for my death All the sudden everybody were around They took me up and I saw the love that I\'ve found"
810,65.0,"Why does it have to be this way? I’ve lost my angel today Why doesn’t anybody listen to what I got to say? I’ve lost my angel away
 I’ve been trying to tell you why Only for you, I will die You are my breath Without you, I have only death
 You are my eyes, without you I’m blind Empty mind Looking for something I’ll never find Memories I left behind
 My angel is gone I don’t know what is going on Who killed my angel? Someone’s going to pay for this"
811,66.0,"God made a big mistake He sends me to this world for me to take Every pain in every heart Instead my own, has fallen apart What do I get instead? Only wishful thinking I was dead My feelings are wrecked My heart is whacked I can’t even think on my own…
 What has happened to these perfect friends? Our friendship has faded and soon it ends Why? I scream in the rain On my both knees knocking my head in the ground trying to blow my brain I see my blood in a pistol smoke I stop breathing and about to choke I hear people around celebrating my death I knew everybody hated me….
 I’ve made my friends become numb They’re fading away; I wish I could do some I hate who I am, I hate what I’m going to become I’m just counting down to the minute I kill myself I don’t care anymore on my behalf This might be my last poem, I really don’t mind Another idiot like me is easy too find I’m just another freak who was left behind How could I be this stupid, I was blind? But now my eyes have opened so I can finally see All the bullshit people are talking about me Fuck everybody who hates me Fuck everybody who thinks I can’t amount to shit Tell me to kill myself, fuck; I might as well do it When you read this, maybe I’m dead, maybe I’m not Like who gives a fuck so, so what? Like Manson said: This was never my world U took my angel away I’ll kill myself to make everybody pay….."
812,67.0,"Can’t believe I listened to your word They are the most fake shit I ever heard You told me you were never going to leave me You have…
 All lies, everything I said was just a joke to you Do you have any idea what I’ve been through? I’ve done everything I can to make this good If I could find a way to die, I would You don’t know shit, you lied to me Made me feel so free But in reality I’m in my own pain My head is going to blow, I’m going insane When I look at your picture, I feel nothing I’m dead because of you…..
 I’m mad, I’m sad, bang! I’m dead"
813,68.0,"I have pictures in my mind Walking away leaving you behind My eyes are fading, my skin is turning none When I turn around, you’re gone Sometimes I feel empty and I don’t know why Memories of you will never die…
 I miss you so much, but I left you alone I’ve tried to contact you but no one answers the phone Please come back to me, I can’t breath I feel this pain calling me deep beneath Can’t live without you…. Don’t know what to do… I don’t know if I can live this through…. I beg you; I will do anything to be yours again I had my chance, but I ran…."
814,69.0,"There are no words to describe how I feel I just wish these dreams would become real So tired thinking that all it seem Will always stay in my dream
 I just think I might not last the day It’s wrong but I believe it anyway Everything has been said that need to say I’ll just turn back to my life and walk my own way"
815,70.0,"I knew this day would come You say you still love me, where are these words from? But when I looked into your eyes, there was something that made me think I’ve failed to make my feelings to you sink I’m mad about you, I love you so much I love your every smile, every touch Everything I had, isn’t mine anymore Recognized this feeling from before I felt so lonely when I walked away from you through the door I saw emptiness ahead Circle of dead Spinning around in my mind So fast, how could I be so blind? It is all coming to me now, finally I know Now I’m sure why you didn’t say no I know why you said all these pretty things about me I prayed to God to let me keep you, he didn’t agree Everything I’ve worked for, everything I’ve said Just wish all my feelings to you could be dead
 Do you even have any idea how it is Ever tried to feel like this? Ever tried to scream for something that won’t answer? Someone up there has left you, doesn’t it hurt Feeling like you’ve been left in the dirt! It sucks, doesn’t it? Let me know And the pain will only continue to grow…..grow…"
816,71.0,"One, two, three and death takes over me People telling me how to act and how to be Heart filled with emptiness and sorrow Every day I\'m in my own world worrying about tomorrow It takes a miracle to change my mind Devil himself in human form taking everything that was mine One day, When everything has crossed it\'s line My mind snaps, even tough my heart says I\'m fine How can I trust something that is dead What about my doctors advice, I don\'t give a fuck what he said I\'m too caught up with death to bother taking another breath
 Beneath my feets I dig my own grave Trying to take me? I\'m already a slave My words are real, but my plan is safe Oh didn\'t i say? I can\'t be killed, not now, I\'ll die another day Reborn, In form of pain Bring it to you raw like the rain In me is only disaster and who to blame? Everybody hate the picture including me in the frame Well, I\'ve made some mistakes But that what it takes The worst is love, love I had But...You can\'t love something that already is dead I was made, but now life is through with me is it fair? mind filled with pain ans insanity Every morning I wake up and see the same thing I\'m nothing, but in my mind I\'m the king Gold, platinum and a diamond ring And world wide death is what I bring..."
817,72.0,"Empty streets and empty heart Empty words did us apart I'm so close to death I don't want to take another breath Just want to close my eyes and die I want death to suck my veins dry I don't want to feel my breath Again, I am so close to death..."
818,73.0,"I smell like a lollipop/nasty ass dogg and I like to fuck/my daughter is on my cock/I feel so much pain that I\'m about to give up/I feel all this pain growing in my head/help me on my feet so I can get back in my bed/my face is fucked and is turning red/I can\'t think straight cause my brain is dead/I think I\'m sick/maybe it\'s just an national trick/bad dream controlled by some chick/my head is about to explode/I won\'t be fine till I get back on tha road/with heavy load/of cd\'s with J-Lo/and don\'t tell me to lay low/I\'m an nasty ass monster
 I got my closet full of clothes that I won\'t wear/I\'m so crazy that my momma had to send me to a foster care/and when I got my first pumice hair/I ran away from home/fuck cunts and had my eye\'s pierced/drank liquor till my brain began to disappear/I\'m that man whom yo momma told ya\'ll to fear/you should run away everytime I\'m near
 I used to smoke grass/I probably end this shit by blowing up my ass/I\'m just gonna finish this one and I must be fast/An police officer is in the place/I hit him in his face and I got his blood on my face/I ran out and i got no trace/but I ran back in and shot the officer in the head just in case/went out and raped the next bitch that I saw/another officer came and shouted that I couldn\'t fuck with the law/so I shot his ass away/and that\'s what happens to everybody that are in my way/but when I was little I was a super high timid/but now I\'m a nasty ass with no limit/and I don\'t wanna lick your cunt, I wanna be in it
 Fuck this/fuck that/give me another pot/I just wanna lie on the couch and smoke alot/my momma told me to quit smoking crack/I turned around and cut her neck/Oh shit what have I done/I knew there was no time to run/my eye\'s started to bleed/what can I do, I\'ve smoked to much weed/gotta get a grip, fuck/my brain beat has dropped/I must be dead/I\'m on upper level/I felt right down to the devil/I was locked in a cell/Oh shit, this must be hell"
819,74.0,"Come close, and feel my breath Kiss, upon her dream, and a silent death On my dying body, my soul has faded away Crying spirit, has left us today....
 For my dark angel, I swept away from this earth For all evil, she is having a birth I\'m the son of an angel, the angel is mine For dying hope, for it will never shine
 As I open up my eyes, only shadow in my heart Dark Angel of mine, why have you put death upon dart As I look around, everything is cold What have I done, this is my own fault...."
820,75.0,"The cold is outside, but I feel warm Because I know when I’m with you, nothing can do me harm As the wind comes in, the smile went away from my face I know I can be something if I get out of this place I can’t feel my lips, my words can’t get out I can’t say those things I’m thinking about You take my hand and walk me on But in the cold night you are gone My breath is getting harder to take These feelings are too hard too break I keep tight my memories by the lake Everything was perfect, the moon showed us the way It was almost a perfect day.... Suddenly the clouds went gray The cold was in me.... I couldn’t say..... I felt down on my knees and dirt was in my eyes I was so blind, I couldn’t see your lies No more goodbyes….
 I try to fly away, as my feets are getting stronger I’m trying to find you so we can be together longer I will never forget what you said “I will never leave you” but you are dead Something grabbed my leg and helt me close I got lonely but then I saw this red rose Something reminds of you, this rose is a sign Even though you will never be mine I always will have your face in my eyes And a memory that never dies…."
821,76.0,"The rain has fallen upon my dreams..... The tragedy hunts me for what I am…. But I ask myself….what am I?.....
 I’m walking alone in the dark, the rain has taken my hopes away Every tear I’ve made has been washed today I’m trying to tell myself this is not how it ends Am I alive or dead?....It depends…. I see the rain falling on the street, the lights are out I just don’t understand what this life is about I miss you, I really do, but you left me in the rain…. The only memory of you is my pain
 I pray everyday for the rain to stop, is there hope? I’m running in the dark, slipped on a bag of rope My face is wet, the rain got me, I feel no hurt… In the cold dark comes a man with bright light pulling me off the dirt I felt so cold, but I knew it was warm This man had my life in his arm I looked into his eyes, I saw my future….I saw my death The man suddenly disappeared and I lost my breath I felt down on my knees, I didn’t feel so good I saw…I’m not sure but then I finally understood The rain went away like my dreams…. The tragedy hunts me for what I am…. But then I thought, you are the one But in my heart you were gone I need you….but you don’t want me back, am I told I looked up to the sky, I felt so much cold And when I closed my eyes….I didn’t want to open them And I will never do it again…
 I asked God to take me, let me into your door My heart stopped beating, and won’t beat anymore….. They buried me in the dark..in the cold It was not true what they told You loved me, after all I said… I wish now, I wasn’t dead You’re on my grave beating the dirt God I wish I could be heard You lay down and cry…your tears changed into hurt Your love woke me up…I tried to breath.. I just couldn’t  escape from the beneath You didn’t even hear me…I screamed, I cried You will never forget the day that I died….."
822,77.0,"For death, I will never give Only for you, I can live As I open my eyes Every light was showing your lies I want to close them again.... I just want it to be like it was...."
823,78.0,"I try to hold on, as my hopes slippes away For my fallen angel, that I lost that day Every depressed memory I had, are back I might as well go and put a rope around my neck No reason for me anymore, breathing has become my enemy Living, what good can I do for me? You told me a lie.... But now I want to die.... My heart has fallen apart Only ashes of pieces remain I have to die to get away from the pain I bury my own grave, like from the start You have now killed my heart....."
824,79.0,"Every where I look, everytime I sleep I am afraid I have fallen too deep I run in the dark, I hide behind my lies I dream of your silver gifted eyes As I look up at the sky My body tempature falls Every word I\'ve spoken are false But I can\'t tell, I can\'t say Because your hate killed me today..."
825,80.0,"Imagine there\'s no love, It\'s hard to believe, No one stand befront us, Above us only sky, Imagine all the love I\'m giving you today...
 Imagine there\'s no me and you, It is hard to do, Nothing to love or die for, No religion too, Imagine all the love and life we can have in peace...
 You may say Im a dreamer, and you are the only one, I hope some day you\'ll love me, And we will live as one.
 Imagine no love, I wonder if you can, No need for pain or suffer, but you love another man, Imagine all the love Sharing everything I had...
 You may say Im a dreamer, but Im not the only one, I hope some day you\'ll love me, And you and me will live as one."
826,81.0,"I made my first step, because of you I took my first breath, because you told me to I helt your hand, because it was warm I loved you, because it was right I went through pain for you, because it seemed worth I bothered living, was it worth?..."
827,82.0,"My hand is shaking, I\'m trying to write Something\'s in my heart I have to make right You\'ve been lost for six months, and I don\'t expect you to call They say you\'re in drugs, but I don\'t want to believe it at all But as horrible it may sound, it\'s true And that\'s the reason why I lost you If you could just been smarter and go my way We might be still together this day...
 I hate myself because of you, you make me sad Alive or dead? It\'s simple as that..."
828,83.0,"I\'m looking out the window, all the hate I see Everybody\'s gathered to follow me And I cry inside, I cry for every soul that lives In this mad world no one forgives People standing all around, angry and waiting for my death I fight for every last needing breath I stand alone, the world is on my shoulders.
 My own bleeding arrow, my heart is betrayed and sorrow If I close my eyes, will there be any tomorrow As I fall down on a dying hand Death for all people and dying land
 All I see, is pain and hate As they say, for everyone, already been decided fate For my dying love, I shall rise up and take you away As the hatred world, on their knees, and pray."
829,84.0,"I saw you in my dreams.. I saw you last night and it seems I\'m in love with you still My heart is empty and only you can fill Can you hear my suffered cry Can you see how slowly I die
 I still can\'t believe it was you My heart was beating on my chest and i thought it was coming through You saw me, but did you care Or have you forgot, life ain\'t fair I still get lost in your eye\'s Holding on to a memory that never dies..."
830,85.0,"Raindrops on my face Carrying me to a better place The streets are gone, every pain washed away I was standing alone, that rainy day I have done something that I regret Something in the raindrops won\'t let me forget Who am I, what is this? One love, one kiss You are the only one I truly miss Raindrops in my eye\'s when I watch you fade away I know I won\'t get you back, but I pray"
831,86.0,"As the world turns around, and I\'m holding down All the hate that I care for this earth My mind filled with sorrow since my birth All I see is people stabing me with my own knife Everybody hates me, but I hate my life Is that what you all need, kill myself indeed My eyes are open, but still so blind Feeling hate that was once so kind Once I\'m lost, once I\'m dead You should think about what I said"
832,87.0,"The past is gone, and the future is here Alone, shaking and full of fear The day I lost my friend It was the day when it all came to an end
 In the shadows of my own dept Holding and emptiness that I kept The day I lost my friend It was the day when it all came to an end
 Loved by the hatred Hated by those I penetrated The day I lost my friend It was the day when it all came to an end"
833,88.0,"Where have you gone?
 Wherever I look, none
 You ran away when I was needing
 Feeling alone, bitter and bleeding
 Dying beneath your feets
 I only hear my heart\'s final beats
 Where is my breath?
 I was waiting suffer and soon death
 My hands, covered in blood
 Now, where is my God?


 My eye\'s were blind, but still I could see the sky
 Where are you now, when I\'m dying...?"
834,89.0,"I'm in the shadow, I'm in the wind. Wishpering in your ear, I love you, I love you so much, but please don't leave me alone. In the dark.
 I'm still standing here, Alone in the dark. Alone watching how beautiful you are. Wondering, why can't you see me? Why can't you love only me?
 I'm in your dreams, but you can't see me because I'm in the wind, I'm in the shadow. Wishpering I love you."
835,90.0,"Autumn


 The wind strokes my cheeks
 The leaves whirl by I whirl with the leaves
 My naked body remains
 Without thought, without soul, without feeling
 Bereft
 I am in another world
 But my body is in its right place
 I try to collect my thoughts
 My naked body running between the trees
 I lose connection with myself
 My body runs and runs
 But where is the soul
 I gather myself
 I see the body lying in the grass
 My own body
 My body is dead
 The soul flies up
 Often I have not seen the autumn
 But I save the memories"
836,91.0,Spegill lligepS
837,92.0,"Sitting alone, forgotten, left behind, my dreams are like ruins a  yesterday gone by. The once powerfull river of emotions now frozen, cold and dead.
 I try to brake it, crack it, defrost it. Nothing! Desolate isolation intense despair.
 Bright light raging heat playfulness joy and laughter temperature rising starstruck eyes the earth awakens
 My glacier crying, shaking. Breath of life roaring thunder a flowering rose
 Birds flying singing I´m crying. Shackles of old gone no more cold
 Frost retreating streams are forming runing gently in a single path power building earth erupting volcano showing
 rainbow and butterflies the song of whales sweet sound of water walls crumbling down The sun rising everything awakes
 I smile I laugh having fun the world is different brighter more colourful feeling lighter can I fly?
 I stand up flap my wings and slowly very slowly I rise above the ground climbing ever so slowly towards my sun towards my lifegiver towards happiness towards you?"
838,93.0,"Roses are red, violets are blue, sometimes I\'m sad and so are you!"
839,94.0,"Sometimes I forget, Forget my pain, forget my sorrow, Sometimes I forget there is tomorrow, I forget time, and place, Float on air in time and space. My memories are just a haze. So I think about the present,  I think about the peace, Will someone just save me, please?
 And as I’m floating on free air, I scream and yell, in quite despair. Don’t know what will happen now, Will I ever get back down? Someone will probably think its fair, But it’s too much for me to bear. So I loose my grip and fall to the ground I fall and I fall forever it seems,  I finally come down, and I fell to my death,
 Would they laugh? Would they cry? Would they even notice I died? 
 Earth to earth, and dust to dust.
 Now I lie here, beneath the ground, To warm me, only the dirt, Thinking: I finally got out, From the pain, and the sorrow, And now, there is no tomorrow. Here, only peace and quiet,  And I said to myself as there I lay, Here I will stay, Forever, and have nothing to pay."
840,95.0,"All of the sudden, All of my memories, And my ugly past, Comes flushing over me.
 In one fast flashback, I see my whole past, Passing by, In front of me.
 I want to help her, I really do, I want it so bad, But only to see her face, It makes me sad.
 I see her crying, And she’s screaming for help, But no one will ever even try, And that’s why, I cry.
 I try to run over to her, But don’t want to come to close, I just stood there, looked at her, And my body just froze.
 Couldn’t do anything, I couldn’t move, I couldn’t stand, This is a feeling,  and it’s a quite new brand.
 To me, a feeling, That is really something new, And it’s not so appealing, From my heart, all emotions, is stealing.
 I want to run to her, Tell the kids to go away, Tell her it’s ok, Then I look around, and where are they?
 I stand up, And I run as fast as I can, But it still was too late, Oh how fast I ran.
 Sleeping beauty,  Lying on the ground, Move less, Wide open eyes, big and round.
 I see no movement, And I hear no sound, Only a puddle of blood, That begins to grow.
 Tears fill my eyes, And the hater begins to grow, How can these damn kids, Lay so low?"
841,96.0,"Inside my head, There’s another world.
 A world where no one else can see. A place where I can be free.
 But when I open my eyes, And see,
 I’m the slave of hatred, Sorrow and pain.
 Am I the only one who can see, How we really should be?"
842,97.0,"RATATATATATATATATATA!!!
 RATATATATATATA!!!
 RATATATAATATATATATA!!!

 \""HAHAHAHAHAHAHAAAAA!!!\"""
843,98.0,"Er farinn, enginn kvaddi.
 Er falinn, enginn leitar.
 Er enginn."
844,99.0,"astin eg beid i 12 langa daga eftir ter eftir tennan langa astarveg hugsadi tegar u varst med mer helt ad eg gaeti  treyst ter
 Hoppadir strax i annann veg meda eg heima beid eftir ter hugsadi hvad u varst ad gera eda hvad u varst ad fela
 aldrei datt mer i hug ad u myndir etta mer gera ad u hafdir tessa ljotu illu ad bera eg get ekki truid tessu enn en ekki geti eg tad mer kennt"
845,100.0,"eg hef verid astfanginn einu sinni tad var ast vid fyrstu kynni tad var gaman a medan henni stod svo kom sorgin og taraflod
 Eg se alls ekki ettir henni tad er gott ad laera nytt en honum ei eg kenni ad hjartad mitt er ordid aftur hlytt"
846,101.0,"You are my one and only mother and no matter what happends you will always be my loving mother and nobody can change the facts.
 You are my best and greatest teacher that I can count on and believe forever and I know that you will always be there when ever I need you, no matter of time.
 The times comes when I almost hate you but the times when I love you are stronger because I know that I have no reason not too and I know that you will love me whatever.
 I guess what I´m trying to say dear mother that I will always deeply love you forever and what ever happends in the coming future you can always believe that my love to you is true."
847,102.0,nei
848,103.0,"It feels great to see the stars on the sky. And kno tht the sky will last forever. It feels wonderful to hear the ocean talking to you, telling a story. A story that only you and the world can understand. A story about all the sensitivity in the world. A story about that every human being has feelings, but somebody hide them as deep in their heart as they can, but all the others show their feelings to the world, their friends and everybody they care about. A story about everything in the nature that is living, is having feelings, ewen the plants. Every animal has a lot of sensitivity. It\'s wonderful when the world share a big secret with you. It\'s lovely to smell the flowers, the ocean and everything in the world. It\'s wonderful to know that the world is looking after you, it cares for you, what you are and what you will be. Love is one of our feelings. Emotional love is true love. To love somebody means you care about him/her."
849,104.0,"Take me back when i understood the light, Take me back when everything fell´d so good Take me back when the earth had some meaning Take me back when everything was green  Take me back when i belived in god Take me back to the sound of the birds Take me back to happiness Take me back to LIFE................!"
850,105.0,"Curiousity, surprise and sadness  hit me every day. With all it's magic and madness, the world has so much to say."
851,106.0,"When your mind starts to cloud and fog settles in When the voices you hear  stop making sense When the ache in your head starts to scream through your ears When the strength that you have  is replaced by fatigue When the burden you bear  starts to bear you down
 It\'s time to stop and go home to a warm comfy bed I\'ll even throw in a cuddle or two"
852,107.0,"The way you know me I stair at loss for words not knowing what to think or feel
 Exhilarating and comforting to know that maybe there is someone who knows me like I do
 And yet  I\'m afraid  I do not  understand how can this be? is this  perhaps love?"
853,108.0,"This is a story of me It’s just a little story for you I only think you can see Blind justice is true.
 This isn’t good This is just bad I’m walking in the neighbourhood I can see that you’re very sad
 Blind justice is bad Because justice shouldn’t be blind I’m very up sad Because you, I couldn’t find
 All I want is world peace You won’t leave me I beg you please Can you just set me free?"
854,109.0,"In my mind In my dream I am blind by the stream.
 In my head In my soul You are dead And my love you stole
 In my mind In my soul I was blind By the love you stole
 With your kiss On my lips I will miss all your ships
 With my love in your heart It comes from above Don’t tear it a part"
855,110.0,"I don’t understand why I was left here I just sit here and cry and I stand where?
 It’s always me I don’t know why I hope you can see I stand here and cry…
 I don’t want to leave you here But you’ve already left me I wish you could care That this thing was meant to be…
 I feel so cold I’m just freezing I hope you get bold I’m not teasing
 I mean the words I say Nothing can change it Don’t take them away Just listen to them a little bit.
 You are just the same A fool like every other men I stopped playing the game And now I need a pen."
856,111.0,"I don’t know what I’m doing And I don’t know why... Where are you going!!! As I sit here and cry...
 I can’t believe you did this... You left me alone... The only thing I did miss... Was what I did wrong!!!
 Why did you leave me!!! I want to know why... I wish you could see, You left me here to die...
 You hurt my heart... You hurt my soul... You tore it a part... The heart you stole...
 I don’t know where I stand I want my life to be fun So, now I’ve got something in my hand But it’s only a gun...!"
857,112.0,"I was really happy girl in love with a boy who I loved so much. But when we broke up I was lost Lost in this black world I didn't know what i could do. I couldn't live with it, too see him with another girl He was so happy, and he was allready care about me, but i still loved him And I couldnt make it anymore, i cryed and cryed on my bed, I wrote a note to my mom and dad I said them that i couldnt live anymore  God needed me so much. I took my daddys biggest knive and started to cut, I cut my self  into pieces, the blood was everywhere i just couldnt live."
858,113.0,"Im trying to be that girl that girl a want to be, I just want to be that girl Im trying to be."
859,114.0,"i\'m sorry for what has to be done i didn\'t exspect for this to become a reality - not so clear to me i can\'t believe you don\'t see, how much you really mean to me. my life has taken quite a turn,  i\'m so afraid i\'ll crash and burn, plz just try to understand, the cards i hold in my hands."
860,115.0,hugsanlega meira en tha thegar himinninn leggst ona mig og stjornurnar singa mig i bakid mun eg upp lifa sjafan mig sem Lisa i Undralndi.
861,116.0,"To some the cold just feel so right, sadness purity - blue and grey! With frozen veins, feel the air. Flying birds see through glasses of fear
 There is dark, there is only a day. There is light, there is just a night.
 With frozen veins, feel the air. Flying birds see through glasses of fear"
862,117.0,Kvalir.
863,118.0,"Have you ever had an glimp in your eye? - from watching the sun? I have, ´cause you are the glimp, made of fun you're like an angel, from the sky"
864,119.0,"The smooth scent of the horizon fills the room exotic animals run around the passage with no intention what so ever the slow breeze warms the cheeks of children in the courtyard I glance at the ticking clock finding  myself “noplace” at suppertime I feel the hunger arise in my digestive organs but do nothing about it when watching the dried up canals I get a feeling of gone well-being  the people left poor and dirty in their primitive bungalows smiling and weeping on any given event of the humid day who am I to trust in this madness of shabby, rolling images 
 I get restless, cold sweat, cold feat, and a silence of rumble The inside-doctor turns of the idiot-box while rolling his joint my padded world seems more dull and sterile moment to moment the vigorous bore reminds my of other times, and better ones The absurd beauty of escaping every situation perches on my shoulders everything seems to shine outside of the walls, the leather, the sterility I open my eyes and see… realize it’s all parts of the same asylum the walls are just bigger, more colorful and velvet padded the doctor will still follow his patient, from one ward to the other."
